PlaceId,Nome,Endereco,Telefone,Website,Avaliacao,TotalAvaliacoes,FaixaPreco,Tipos,Latitude,Longitude,Horario_Semana,AbertoAgora,StatusNegocio,Regiao
ChIJ3ywzDJRbzpQRRw9oc6uT2mU,La Farina Pizzeria,"R. Kalil Nader Habr, 87 - Vila Santo Estefano, São Paulo - SP, 04154-030, Brazil",+55 11 4563-3001,https://www.instagram.com/invites/contact/?i=d0v8yyqoklz2&utm_content=lj33hv7,4.7,84.0,,"establishment, food, point_of_interest, restaurant",-23.6268746,-46.6197162,,,CLOSED_TEMPORARILY,Itaú CEIC (Jabaquara)
ChIJfTa28AhbzpQR5aHRKlKq-Rw,McDonald's,"Av. do Cursino, 2 - 400 - Jardim da Saúde, São Paulo - SP, 04262-200, Brazil",+55 800 888 1955,https://www.mcdonalds.com.br/?utm_source=[gmb]&utm_medium=[website][CUR]&utm_campaign=[youmap][digital],3.7,3942.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6223533,-46.6206752,Monday: 10:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 5:00 AM; Thursday: 10:00 AM – 5:00 AM; Friday: 10:00 AM – 5:00 AM; Saturday: 10:00 AM – 5:00 AM; Sunday: 10:00 AM – 11:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJoTsQ1A5bzpQRf7NkZyH_Lrs,Lig-Lig Cursino,"Av. do Cursino, 2573 - Vila da Saúde, São Paulo - SP, 04133-200, Brazil",+55 11 5073-6363,http://www.liglig.com.br/,3.8,419.0,2.0,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",-23.624364,-46.619525,"Monday: 11:00 AM – 3:00 PM, 6:00 – 10:30 PM; Tuesday: 11:00 AM – 3:00 PM, 6:00 – 10:30 PM; Wednesday: 11:00 AM – 3:00 PM, 6:00 – 10:30 PM; Thursday: 11:00 AM – 3:00 PM, 6:00 – 10:30 PM; Friday: 11:00 AM – 3:00 PM, 6:00 – 10:30 PM; Saturday: 12:00 – 4:00 PM, 6:00 – 10:30 PM; Sunday: 12:00 – 4:00 PM, 6:00 – 10:30 PM",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJD02SIapbzpQRuQ2kz2nRzwE,Restaurante Spoleto,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 5073-5656,https://www.spoleto.com.br/tabs/cardapio?utm_source=gmb&utm_medium=organic&utm_campaign=clique_no_site,4.0,192.0,2.0,"establishment, food, meal_delivery, point_of_interest, restaurant",-23.6197212,-46.6266882,Monday: 11:00 AM – 10:00 AM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 PM – 12:00 AM; Sunday: 12:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJtQCTLqpbzpQRszu9gxSNR7s,Divino Fogão - Plaza Sul Shopping,"Av. Prof. Abraão de Morais, 100 - Jardim da Saúde, São Paulo - SP, 04123-000, Brazil",,http://www.divinofogao.com.br/,3.9,2064.0,2.0,"bar, establishment, food, meal_delivery, point_of_interest, restaurant",-23.6196971,-46.6267826,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 9:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJP3-eGQFbzpQRdHM9MYcHCAs,Dobro,"Vila Santo Estefano, São Paulo - State of São Paulo, 04123, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6252222,-46.6285474,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJYzNEHAFbzpQRyOQMO0MQZvM,Ragazzo,"Av. Prof. Abraão de Morais, 2299 - Vila da Saúde, São Paulo - SP, 01423-011, Brazil",+55 11 5058-5693,https://www1.deliveryragazzo.com.br/,4.2,10348.0,1.0,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6252182,-46.6284168,Monday: 8:00 AM – 2:00 AM; Tuesday: 8:00 AM – 2:00 AM; Wednesday: 8:00 AM – 2:00 AM; Thursday: 8:00 AM – 2:00 AM; Friday: 8:00 AM – 4:00 AM; Saturday: 8:00 AM – 4:00 AM; Sunday: 8:00 AM – 4:00 AM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJTXwLstxbzpQR0uv42doZd04,Mister Coco Sucos Naturais,"R. Francisco Tapajós, 109 - Vila Santo Estefano, São Paulo - SP, 04153-000, Brazil",+55 11 5073-0359,,4.5,238.0,1.0,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6254866,-46.6278594,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:30 PM; Sunday: 9:00 AM – 11:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJFVrIxSNbzpQRnJUp3ORRk-k,Posto Ipiranga,"Av. Miguel Estefno, 1663 - Vila da Saúde, São Paulo - SP, 04301-001, Brazil",,https://portal.ipiranga/,3.7,33.0,,"car_repair, car_wash, convenience_store, establishment, food, gas_station, point_of_interest, restaurant, store",-23.6249177,-46.6291458,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJW06p3NFbzpQRAjJoOIRw4LI,Pizza Hut,"Av. Miguel Estefno, 1663 - Vila da Saúde, São Paulo - SP, 04301-001, Brazil",+55 11 98659-5310,http://pizzahut.com.br/,3.8,429.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6243803,-46.6290329,Monday: 5:00 – 11:00 PM; Tuesday: 5:00 – 11:00 PM; Wednesday: 5:00 – 11:00 PM; Thursday: 5:00 – 11:00 PM; Friday: 5:00 PM – 2:00 AM; Saturday: 5:00 PM – 2:00 AM; Sunday: 5:00 – 11:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJtbRCaABbzpQRek49gCfYHgE,Jello's Bar,"R. Degroux, 35 - Parque Imperial, São Paulo - SP, 04302-110, Brazil",+55 11 2578-7274,,4.8,90.0,,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6241251,-46.63023949999999,Monday: 10:00 AM – 12:00 AM; Tuesday: 10:00 AM – 12:00 AM; Wednesday: 10:00 AM – 12:00 AM; Thursday: 10:00 AM – 12:00 AM; Friday: 10:00 AM – 12:00 AM; Saturday: 11:00 AM – 5:00 PM; Sunday: 10:00 AM – 3:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJB7mnXaFXzpQR7k9KxptSF9c,Cozinha Party Food,"R. Francisco Tapajós, 395 - Vila Santo Estefano, São Paulo - SP, 04153-000, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6259172,-46.6251557,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJe3L3grVbzpQRFl0qOsdODDk,Tofu em Dobro,"R. Degroux - Saúde, São Paulo - SP, 04302-110, Brazil",+55 11 97595-4484,,,,,"establishment, food, point_of_interest, restaurant",-23.6240481,-46.6321807,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJd9RgvapbzpQRDZBxjEOJcVM,Cozinha Mattos,"R. Dr. José Osório de Oliveira Azevedo, 61 - Parque Imperial, São Paulo - SP, 13873-130, Brazil",,,5.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6225669,-46.6306933,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJIS1nk0VbzpQRdxncGtT7QeI,Assados dos Irmâos,"R. Caucaia, 300 - Vila do Bosque, São Paulo - SP, 04147-100, Brazil",+55 11 99988-0401,,,,,"establishment, food, point_of_interest, restaurant",-23.6221965,-46.6295205,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: 10:00 AM – 4:00 PM; Sunday: 10:00 AM – 4:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJH_cc1QVbzpQR-gVzAafnhW4,Saideira Bar e Restaurante,"Rua Sérgio Cardoso, 125 - Vila Santo Estefano, São Paulo - SP, 04153-080, Brazil",+55 11 2309-3977,,4.8,16.0,,"bar, establishment, food, point_of_interest, restaurant",-23.6263579,-46.6245454,Monday: 4:30 – 9:00 PM; Tuesday: 4:30 – 9:00 PM; Wednesday: 4:30 – 9:00 PM; Thursday: 4:30 – 9:00 PM; Friday: 4:30 – 9:00 PM; Saturday: 1:30 – 11:00 PM; Sunday: 4:30 – 9:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ71vUbapbzpQRqSHeeIyGG1w,Bar Cantinho da Vila Saúde,"Rua Jacopo Bellini, 76 - Vila do Bosque, São Paulo - SP, 04147-110, Brazil",+55 11 98336-9000,,4.7,31.0,,"bar, establishment, food, point_of_interest, restaurant",-23.6215987,-46.6286662,Monday: 9:30 AM – 3:30 PM; Tuesday: 9:30 AM – 3:30 PM; Wednesday: 9:30 AM – 10:00 PM; Thursday: 9:30 AM – 10:00 PM; Friday: 9:30 AM – 10:00 PM; Saturday: 9:30 AM – 10:00 PM; Sunday: 11:00 AM – 8:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ0xiWPghbzpQRTW31DIjZ-ec,Posto Ipiranga,"Av. do Cursino, 2154 - Bosque da Saúde, São Paulo - SP, 04132-001, Brazil",,https://portal.ipiranga/,4.0,477.0,,"car_repair, car_wash, convenience_store, establishment, food, gas_station, point_of_interest, restaurant, store",-23.6205446,-46.6210496,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJB4-pZahbzpQRMFD6OwW-a_0,Paella Don Gabriel,"R. Lustosa da Cunha, 123 - Jardim da Saúde, São Paulo - SP, 04150-030, Brazil",+55 11 99551-6263,https://www.paelladongabriel.com.br/,5.0,2.0,,"establishment, food, point_of_interest, restaurant",-23.6186545,-46.6228612,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJFXtJhcZbzpQRq9Yn9afDiH4,UlaUbá Hawaii & Açaí,"Rua Jacopo Bellini, 30 - Vila do Bosque, São Paulo - SP, 04147-110, Brazil",+55 11 94780-6447,,4.0,3.0,,"establishment, food, point_of_interest, restaurant",-23.6211973,-46.6284021,Monday: 10:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 1:00 AM; Saturday: 10:00 AM – 1:00 AM; Sunday: 10:00 AM – 11:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJJ9GeAgBbzpQR1aBst5uL-tc,Coco Bambu Plaza Sul,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 2391-0675,http://www.cocobambu.com/,4.8,4291.0,3.0,"establishment, food, point_of_interest, restaurant",-23.620314,-46.6272416,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJKdCp1KtbzpQRJXJjabfT-AA,Nova Veneza,"Bosque da Saúde, São Paulo - State of São Paulo, 04151-100, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6195765,-46.6273959,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJDZvBYABbzpQRZmep9U2B2Sk,KFC,"Shopping Plaza Sul - Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 21 2532-1800,https://cupons.kfcbrasil.com.br/,2.0,41.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6199046,-46.6269186,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJU0yuS1VbzpQRxgdfOf70c2c,Sucos S/A - Alimentação Saudável - Shopping Plaza Sul,"Praça Leonor Kaupa, 100 - loja 382 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",,https://www.ifood.com.br/delivery/sao-paulo-sp/sucos-s-a---saladas--wraps-saude-bosque-da-saude/120733e9-12b7-4744-a7ba-32bf1cca75e5?utm_medium=share,4.6,28.0,,"establishment, food, point_of_interest, restaurant",-23.6196759,-46.6269365,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 12:00 – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJMxL0hqlbzpQR2Pg6FP9GoPQ,OAKBERRY,"Shopping Plaza Sul - Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",,http://oakberry.com/,3.2,35.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6198566,-46.6268857,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 12:00 – 8:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJE5KAlmZbzpQRgEbNJ8adP0w,"Pecorino Bar & Trattoria Plaza Sul: Massas, Vinhos, Delivery, São Paulo SP","Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 96877-0667,http://www.pecorino.com.br/,4.2,1294.0,3.0,"establishment, food, point_of_interest, restaurant",-23.6197217,-46.6269026,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ4_WDLEJbzpQRcP2XdPp2whg,Calle 54 (Shopping Plaza Sul),"Praça Leonor Kaupa, 100 - Bosque da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 2222-1089,http://www.calle54.com.br/,4.8,626.0,,"establishment, food, point_of_interest, restaurant",-23.6198179,-46.62680839999999,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 8:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJwaCDhqlbzpQRHjM-v3sH9bQ,Mania de Churrasco,"Praça Leonor Kaupa, 100 - Piso 2 - Bosque da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 94631-0342,http://www.maniadechurrasco.com/,4.7,1409.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6198179,-46.62680839999999,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJg87_LwBbzpQRCWHvxTPv_aI,Bom Beef Burgers Plaza Sul,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 93500-0099,https://bit.ly/bbb-plazasul,4.8,1376.0,,"establishment, food, point_of_interest, restaurant",-23.619692,-46.6267952,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJA2FmbxNbzpQRzdNFQTlD__c,San Marzano,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",,,2.6,10.0,,"establishment, food, point_of_interest, restaurant",-23.619692,-46.6267952,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJXSmcRoRbzpQR9prET3Ofrt4,Madero Steak House - Shopping Plaza Sul,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 3185-6415,https://www.restaurantemadero.com.br/pt/restaurante,4.4,1412.0,3.0,"establishment, food, point_of_interest, restaurant",-23.619692,-46.6267952,Monday: 11:45 AM – 10:30 PM; Tuesday: 11:45 AM – 10:30 PM; Wednesday: 11:45 AM – 10:30 PM; Thursday: 11:45 AM – 10:30 PM; Friday: 11:45 AM – 12:00 AM; Saturday: 11:45 AM – 11:00 PM; Sunday: 11:45 AM – 10:30 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJBxUvd7RbzpQR3ukTrbr5egw,Chef Nana Campello,"R. Auguste Clesinger, 350 - Vila da Saúde, São Paulo - SP, 04147-000, Brazil",+55 11 98828-2262,,5.0,3.0,,"establishment, food, point_of_interest, restaurant",-23.6190499,-46.6308012,Monday: 4:00 – 8:00 PM; Tuesday: 4:00 – 8:00 PM; Wednesday: 4:00 – 8:00 PM; Thursday: 4:00 – 8:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJx270f6xbzpQR-R2FkV1zI20,Tomato Pizza,"R. Jocelino da Cruz, 109 - Vila da Saúde, São Paulo - SP, 04146-080, Brazil",+55 11 3459-1105,,,,,"establishment, food, point_of_interest, restaurant",-23.6179157,-46.6294461,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ1UJtRbtbzpQRk7JiMGZMPxE,Lev Foods Comida Saudável,"Av. Miguel Estefno, 857 - Vila da Saúde, São Paulo - SP, 04301-011, Brazil",+55 11 94524-1245,,5.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6214469,-46.6313841,Monday: 11:00 AM – 5:00 PM; Tuesday: 11:00 AM – 5:00 PM; Wednesday: 11:00 AM – 5:00 PM; Thursday: 11:00 AM – 5:00 PM; Friday: 11:00 AM – 5:00 PM; Saturday: 11:00 AM – 5:00 PM; Sunday: 11:00 AM – 5:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJW3MP6dpbzpQRpsMA64kasqU,Cartola Bar,"R. Ribeiro Lacerda, 777 - Bosque da Saúde, São Paulo - SP, 04150-000, Brazil",+55 11 97066-8615,https://www.instagram.com/cartolabar_/,4.3,10.0,,"bar, establishment, food, point_of_interest, restaurant",-23.6184681,-46.6263546,Monday: Closed; Tuesday: Closed; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 12:00 – 8:00 PM; Sunday: 12:00 – 8:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJQ7ScWwBbzpQRF9jObXjfVVM,Chef da Empada,"R. Ribeiro Lacerda - Bosque da Saúde, São Paulo - SP, 04150-000, Brazil",,,1.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6178758,-46.6268573,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJuzv6qzBazpQRLcfuYpAACVM,Super Pizza Pan,"R. Tiquatira, 425 - Bosque da Saúde, São Paulo - SP, 04137-111, Brazil",+55 11 5594-0213,http://www.superpizzapan.com.br/,4.6,1100.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6112544,-46.6221679,Monday: Closed; Tuesday: 6:00 – 10:30 PM; Wednesday: 6:00 – 10:30 PM; Thursday: 6:00 – 10:30 PM; Friday: 6:00 – 11:30 PM; Saturday: 6:00 – 11:30 PM; Sunday: 6:00 – 10:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJAc1B-aNbzpQRIgjyhLxaAOU,Doces e Sobremesas - Vovó Lu,"R. Samambaia, 180 - Cursino, São Paulo - SP, 04136-110, Brazil",+55 11 99322-5477,,4.8,48.0,,"establishment, food, point_of_interest, restaurant, store",-23.609548,-46.6250782,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ5yd7S6RbzpQR800I0_J1gIE,Temari Sushi,"R. Tiquatira, 369 - Bosque da Saúde, São Paulo - SP, 04137-110, Brazil",+55 11 5068-0493,,4.6,256.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6113042,-46.6227559,Monday: Closed; Tuesday: 11:30 AM – 2:30 PM; Wednesday: 11:30 AM – 2:30 PM; Thursday: 11:30 AM – 2:30 PM; Friday: 11:30 AM – 2:30 PM; Saturday: 11:30 AM – 2:30 PM; Sunday: 11:30 AM – 2:30 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJQZhu4a9bzpQRU3o5c8N2Ce4,Stillu's Pizzaria e Hamburgueria,"Praça Cônego Pedro Bonhome, 319 - Bosque da Saúde, São Paulo - SP, 04137-110, Brazil",+55 11 5594-5630,,4.3,240.0,,"establishment, food, point_of_interest, restaurant",-23.6111862,-46.6232451,Monday: 6:00 – 11:30 PM; Tuesday: 6:00 – 11:30 PM; Wednesday: 6:00 – 11:30 PM; Thursday: 6:00 – 11:30 PM; Friday: 6:00 – 11:30 PM; Saturday: 6:00 – 11:30 PM; Sunday: 6:00 – 11:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJBcDk-q9bzpQRul4IEFgN4xo,Temari Sushi,"R. Tiquatira, 369 - Bosque da Saúde, São Paulo - SP, 04137-110, Brazil",+55 11 97695-4981,,,,,"establishment, food, point_of_interest, restaurant",-23.6113042,-46.6227559,Monday: Closed; Tuesday: 8:00 AM – 2:30 PM; Wednesday: 8:00 AM – 2:30 PM; Thursday: 8:00 AM – 2:30 PM; Friday: 8:00 AM – 2:30 PM; Saturday: 8:00 AM – 2:30 PM; Sunday: 8:00 AM – 2:30 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJq5RhORhbzpQR-30ozSGKKTQ,A Comidaria Congelados,"R. Gal. Chagas Santos, 815 - Vila da Saúde, São Paulo - SP, 04146-051, Brazil",+55 11 5594-1417,,4.7,15.0,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6148729,-46.6280874,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 1:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJSW4My61bzpQRctdvp7cuKlM,Bottini Grill,"R. Gal. Chagas Santos, 815 - Vila da Saúde, São Paulo - SP, 04146-051, Brazil",+55 11 5594-1569,http://www.casadecarnesbottini.com.br/,3.8,274.0,2.0,"bar, establishment, food, point_of_interest, restaurant",-23.6148729,-46.6280874,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 1:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
